horizon,MarketLSI,CrossStress,IndexRet,IndexRV,MarketRelAmt,MarketLSI_baseline,MarketLSI_response,CrossStress_baseline,CrossStress_response,IndexRet_baseline,IndexRet_response,IndexRV_baseline,IndexRV_response,MarketRelAmt_baseline,MarketRelAmt_response,quantile,shock_size,scenario,scenario_cn,shock_definition
7,-0.11086552821316648,-9.920946528272692e-06,-0.16542853398340912,1.5994032723286646,-2.041890294669492,-0.020078204439993464,-0.09078732377317301,-1.0335539136671438e-06,-8.887392614605548e-06,-0.032907968318559515,-0.1325205656648496,-0.01993490268812744,1.6193381750167921,-0.06067379547663162,-1.9812164991928602,0.5,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
8,-0.1162726359226246,-1.1170712160872144e-05,-0.16117232884166854,1.549230506310404,-2.043211139106842,-0.02155450788249898,-0.09471812804012562,-1.1726065997791571e-06,-9.998105561092987e-06,-0.03264798319460717,-0.1285243456470614,-0.02239403854037096,1.5716245448507749,-0.06848081296108971,-1.9747303261457523,0.5,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
9,-0.12042953416362956,-1.2387316304841296e-05,-0.15720753793139317,1.5005142052822602,-2.0437315641996787,-0.022804628483894158,-0.0976249056797354,-1.3100855162942657e-06,-1.107723078854703e-05,-0.032427372164773,-0.12478016576662017,-0.02478049661002609,1.5252947018922862,-0.0761178065767188,-1.96761375762296,0.5,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
10,-0.1235155839447839,-1.3572227583960025e-05,-0.15350136538615985,1.4531921742387222,-2.0435231376498884,-0.023858966515722977,-0.09965661742906093,-1.4461383450179532e-06,-1.2126089238942073e-05,-0.03224086335738656,-0.1212605020287733,-0.027100316366150214,1.4802924906048724,-0.08359576709695714,-1.9599273705529312,0.5,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
11,-0.12568604804968322,-1.472678912811102e-05,-0.15002525708722306,1.4072073207469296,-2.0426493664177507,-0.024743887782660897,-0.10094216026702232,-1.58089412822454e-06,-1.3145894999886481e-05,-0.03208388346256542,-0.11794137362465765,-0.029358790197079904,1.4365661109440095,-0.09092438465959689,-1.951724981758154,0.5,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
12,-0.12707529216848465,-1.585223359891483e-05,-0.146754319140708,1.362507052270439,-2.0411667241514975,-0.02548225830174484,-0.1015930338667398,-1.714465723316032e-06,-1.4137767875598796e-05,-0.03195246562188862,-0.11480185351881937,-0.031560561566857576,1.3940676138372965,-0.09811221896816147,-1.9430545051833361,0.5,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
13,-0.12779956150175195,-1.6949696260291013e-05,-0.14366683386580842,1.3190427516761354,-2.039125543489502,-0.026093908136155124,-0.10170565336559682,-1.8469519325125286e-06,-1.5102744327778485e-05,-0.03184316910547533,-0.11182366476033309,-0.03370971017997406,1.3527524618561095,-0.10516684697143748,-1.9339586965180646,0.5,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
14,-0.12795938925986505,-1.8020226353054075e-05,-0.14074384150889171,1.2767693205831492,-2.036570791135099,-0.0265960337675346,-0.10136335549233046,-1.9784393506108384e-06,-1.6041787002443237e-05,-0.03175300959848119,-0.10899083191041053,-0.0358098258752174,1.3125791464583665,-0.11209499100456359,-1.9244758001305353,0.5,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
15,-0.12764168585111552,-1.9064796997516163e-05,-0.13796877745484093,1.23564478160075,-2.0335427412144917,-0.02700354715053492,-0.1006381387005806,-2.1090039681622314e-06,-1.6955793029353932e-05,-0.03167939872216971,-0.10628937873267122,-0.037864072741791634,1.2735088543425417,-0.11890262998014257,-1.9146401112343492,0.5,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
16,-0.126921551073804,-2.0084313818343673e-05,-0.13532715746072338,1.1956299316891372,-2.030077560372111,-0.027329378514453863,-0.09959217255935016,-2.2387125624725325e-06,-1.784560125587114e-05,-0.031620091568432505,-0.10370706589229087,-0.03987524475305345,1.2355051764421907,-0.12559509587489542,-1.9044824644972154,0.5,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
17,-0.12586384601958495,-2.1079622460189162e-05,-0.1328063045400538,1.1566880399053772,-2.026207816275444,-0.027584739040719397,-0.09827910697886555,-2.3676239045343824e-06,-1.871199855565478e-05,-0.031573141186142996,-0.1012331633539108,-0.0418458140415824,1.1985338539469597,-0.13217715745984365,-1.8940306588156004,0.5,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
18,-0.1245245565312493,-2.2051515140307675e-05,-0.13039511197926737,1.118784583688695,-2.0219629196552997,-0.02777934873288796,-0.09674520779836135,-2.495789806276913e-06,-1.955572533403076e-05,-0.03153685909821203,-0.09885825288105535,-0.04377797279040707,1.162562556479102,-0.1386530929638955,-1.8833098266914043,0.5,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
19,-0.12295197583867035,-2.3000736365010526e-05,-0.12808383769993206,1.0818870186131164,-2.0173695086662637,-0.02792163409134044,-0.09503034174732991,-2.6232560292870116e-06,-2.0377480335723512e-05,-0.03150978105025322,-0.09657405664967884,-0.045673669586045906,1.1275606881991624,-0.1450267531368009,-1.8723427555294627,0.5,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
20,-0.12118773033627672,-2.3927987920018232e-05,-0.1258639258144906,1.0459645772067323,-2.0124517831885984,-0.028018899593722446,-0.09316883074255428,-2.750063073353416e-06,-2.1177924846664815e-05,-0.031490637297648116,-0.09437328851684249,-0.04753464096697194,1.0934992181737042,-0.15130161598320047,-1.8611501672053978,0.5,2.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.9,1.0,market_crash,市场急跌,IndexRet 下降
1,0.1355833584851496,0.20569539009545013,0.9929341113756187,0.1336908594789923,0.1329876658270229,0.1439179062478744,-0.008334547762724798,0.2055893768467255,0.00010601324872461237,1.0791020121502184,-0.08616790077459968,0.1342592901429481,-0.0005684306639557879,0.1328487755122325,0.00013889031479039082,0.9,1.0,market_crash,市场急跌,IndexRet 下降
2,0.3063709245118085,0.42606917136850236,1.2815512996266762,0.28978780447040275,0.27011741490739405,0.3142122963668745,-0.007841371855066004,0.42579508823899137,0.00027408312951099356,1.2865617018821658,-0.005010402255489543,0.28988529885403397,-9.749438363121365e-05,0.2697822757038867,0.0003351392035073619,0.9,1.0,market_crash,市场急跌,IndexRet 下降
3,0.4956136259520728,0.661100766535329,1.42537510643007,0.46627562175785386,0.41127261980029944,0.5023269515231226,-0.006713325571049755,0.6606830760058042,0.00041769052952478347,1.4233137391713162,0.0020613672587537213,0.4658774930617471,0.0003981286961067809,0.4107661107130694,0.0005065090872300448,0.9,1.0,market_crash,市场急跌,IndexRet 下降
4,0.7019551967883747,0.9109499567618597,1.5632528296751151,0.6630687308523543,0.5565026606887529,0.7076183436839903,-0.005663146895615645,0.910418212927258,0.00053174383460175,1.560702457880284,0.0025503717948311966,0.6622340195544721,0.0008347112978821514,0.5558537316491771,0.0006489290395758074,0.9,1.0,market_crash,市场急跌,IndexRet 下降
5,0.9254196794294697,1.1758040648759938,1.7076160509484806,0.880266438649484,0.705875807614596,0.9301594963520459,-0.00473981692257619,1.175185971652289,0.0006180932237047632,1.7051541085100246,0.0024619424384559885,0.879055821786655,0.0012106168628289726,0.7051108991018394,0.000764908512756568,0.9,1.0,market_crash,市场急跌,IndexRet 下降
6,1.1661650340189562,1.4558647214437626,1.859653465702238,1.1179981366679521,0.8594662681062663,1.1700999476203815,-0.003934913601425283,1.4551857847820493,0.0006789366617132586,1.8573243817508318,0.0023290839514062966,1.1164672893931913,0.001530847274760827,0.8586090581244112,0.0008572099818550116,0.9,1.0,market_crash,市场急跌,IndexRet 下降
7,1.4243727554223349,1.7513470583532444,2.0195599471766217,1.3764099839296995,1.0173531730237695,1.4276091344364046,-0.0032363790140697013,1.7506307949250393,0.0007162634282051883,2.0173619553260425,0.0021979918505792284,1.3746095795965583,0.0018004043331412145,1.016424849163601,0.0009283238601685007,0.9,1.0,market_crash,市场急跌,IndexRet 下降
8,1.700238570361401,2.062480015530245,2.1874487401888056,1.65566418279773,1.1796206246219163,1.7028717057909082,-0.0026331354295072718,2.0617481841249696,0.0007318314052753294,2.185377058898818,0.0020716812899874704,1.653640416760709,0.0020237660370210353,1.178640169251797,0.0009804553701193708,0.9,1.0,market_crash,市场急跌,IndexRet 下降
9,1.9939721220948754,2.389506754744205,2.363432799940361,1.9559393793775337,1.3463578396121165,1.996087469028461,-0.0021153469335855046,2.3887795659831963,0.0007271887610085237,2.361483352017697,0.0019494479226640493,1.9537344800994396,0.0022048992780940857,1.345342286510255,0.0010155531018616326,0.9,1.0,market_crash,市场急跌,IndexRet 下降
10,2.305797450079547,2.732685091743088,2.547632202752273,2.2774311692600344,1.5176593017091697,2.3074717608253654,-0.0016743107458183637,2.7319813949053167,0.0007036968377711617,2.5458018379077316,0.0018303648445412435,2.27508385583505,0.0023473134249845096,1.5166239638525034,0.0010353378566663185,0.9,1.0,market_crash,市场急跌,IndexRet 下降
11,2.6359535378569188,3.09228793955753,2.7401749856021187,2.620352619147038,1.6936249165674595,2.6372558686402288,-0.0013023307833099906,3.091625388840377,0.0006625507171529321,2.738461404727622,0.0017135808744965786,2.617898507656555,0.002454111490483246,1.6925835880829694,0.0010413284844901227,0.9,1.0,market_crash,市场急跌,IndexRet 下降
12,2.984694866577065,3.4686037630560844,2.941197408425311,2.984934797568449,1.8743601689521046,2.985687469674285,-0.0009926030972202682,3.4679989656295183,0.0006047974265661615,2.9395990727568106,0.001598335668500539,2.9824067618446004,0.0025280357238486317,1.8733253041807585,0.0010348647713460668,0.9,1.0,market_crash,市场急跌,IndexRet 下降
13,3.35229197050298,3.861937045462181,3.1508441726525365,3.3714273151982677,2.0599762825761783,3.3530310847742335,-0.0007391142712536158,3.8614056934309424,0.0005313520312384412,3.1493602217124628,0.0014839509400736972,3.368855807235204,0.0025715079630637128,2.058959154886407,0.0010171276897712467,0.9,1.0,market_crash,市场急跌,IndexRet 下降
14,3.7390319959338036,4.272608767587625,3.3692686435666572,3.780098875876099,2.2505903830595155,3.7395685474440716,-0.0005365515102679907,4.272165755735894,0.00044301185173178936,3.3678988228580637,0.0013698207085934833,3.777512210554225,0.0025866653218740154,2.249601225746374,0.000989157313141753,0.9,1.0,market_crash,市场急跌,IndexRet 下降
15,4.1452192653089535,4.700956900533163,3.5966330808477154,4.211237839452627,2.446325664443017,4.145599488403394,-0.0003802230944405238,4.700616431511543,0.00034046902162021553,3.595377678365655,0.0012554024820605747,4.208662447707568,0.0025753917450588304,2.445373795780947,0.0009518686620699768,0.9,1.0,market_crash,市场急跌,IndexRet 下降
16,4.571175848171411,5.1473369126012,3.8331088778508793,4.665152797544106,2.6473115596701673,4.571441836180557,-0.0002659880091462341,5.147112591025738,0.00022432157546248277,3.8319686684246976,0.0011402094261816487,4.662613451637916,0.0025393459061904267,2.646405493949726,0.0009060657204411626,0.9,1.0,market_crash,市场急跌,IndexRet 下降
17,5.017242140563625,5.6121222911631135,4.07887680984228,5.14217316324998,2.8536839154283395,5.0174323342596345,-0.00019019369600936642,5.612027207927831,9.508323528262252e-05,4.077853006422172,0.0010238034201073276,5.139693177382234,0.00247998586774667,2.8528314615970247,0.0008524538313148255,0.9,1.0,market_crash,市场急跌,IndexRet 下降
18,5.4837774543364635,6.095705080223866,4.334127291408493,5.642649775862773,3.0655851717264193,5.483927075328258,-0.00014962099179438582,6.095751888179439,-4.6807955572880644e-05,4.33322150251083,0.000905788897663129,5.640251184987658,0.0023985908751145146,3.06479352106767,0.000791650658749532,0.9,1.0,market_crash,市场急跌,IndexRet 下降
19,5.97116061777173,6.598496434429522,4.599060643272879,6.166955521580267,3.2831645465719737,5.971302053200909,-0.00014143542917910423,6.598697416449043,-0.00020098201952123418,4.598274835889503,0.0007858073833757473,6.1646592409670005,0.002296280613266255,3.2824403506918056,0.0007241958801680326,0.9,1.0,market_crash,市场急跌,IndexRet 下降
20,6.479790588850856,7.120927190268687,4.873887368770978,6.715485971216013,3.506578226100401,6.479953733019374,-0.00016314416851859193,7.121294320604938,-0.0003671303362509093,4.87322383612805,0.0006635326429282884,6.71331193899902,0.0021740322169927495,3.505927666345456,0.0006505597549448794,0.9,1.0,market_crash,市场急跌,IndexRet 下降
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,1.0,volatility_spike,波动放大,IndexRV 上升
1,0.1325891431780833,0.13835202924055331,1.2799866838689695,1.0702242744872215,0.11196434737850011,0.1439179062478744,-0.011328763069791109,0.2055893768467255,-0.0672373476061722,1.0791020121502184,0.20088467171875113,0.1342592901429481,0.9359649843442733,0.1328487755122325,-0.020884428133732397,0.9,1.0,volatility_spike,波动放大,IndexRV 上升
2,0.28312421353524075,0.2876827721537579,1.4586039509747393,1.1558589145627047,0.22580286443118358,0.3142122963668745,-0.031088082831633723,0.42579508823899137,-0.13811231608523344,1.2865617018821658,0.17204224909257348,0.28988529885403397,0.8659736157086708,0.2697822757038867,-0.043979411272703106,0.9,1.0,volatility_spike,波动放大,IndexRV 上升
3,0.4417053656146295,0.4481397757456823,1.545734915933451,1.2559682882777727,0.3416290441244533,0.5023269515231226,-0.06062158590849309,0.6606830760058042,-0.21254330026012191,1.4233137391713162,0.12242117676213482,0.4658774930617471,0.7900907952160257,0.4107661107130694,-0.06913706658861613,0.9,1.0,volatility_spike,波动放大,IndexRV 上升
4,0.6082943720100851,0.6199716293594459,1.6312115283368942,1.3708249118424962,0.45964292662552075,0.7076183436839903,-0.09932397167390528,0.910418212927258,-0.29044658356781206,1.560702457880284,0.07050907045661026,0.6622340195544721,0.7085908922880241,0.5558537316491771,-0.09621080502365631,0.9,1.0,volatility_spike,波动放大,IndexRV 上升
5,0.7836523619713748,0.8034310492493347,1.7230073449974472,1.5007845611090498,0.5800383307384922,0.9301594963520459,-0.1465071343806711,1.175185971652289,-0.37175492240295427,1.7051541085100246,0.017853236487422652,0.879055821786655,0.6217287393223948,0.7051108991018394,-0.12507256836334724,0.9,1.0,volatility_spike,波动放大,IndexRV 上升
6,0.968543758965454,0.9987681317697295,1.8218250262587534,1.6461904959209592,0.7029966876878401,1.1700999476203815,-0.20155618865492753,1.4551857847820493,-0.45641765301231985,1.8573243817508318,-0.03549935549207839,1.1164672893931913,0.5297232065277679,0.8586090581244112,-0.15561237043657117,0.9,1.0,volatility_spike,波动放大,IndexRV 上升
7,1.1636746518755092,1.2062314528151497,1.9277328285121182,1.8073688079072112,0.8286883530180299,1.4276091344364046,-0.26393448256089536,1.7506307949250393,-0.5443993421098896,2.0173619553260425,-0.08962912681392421,1.3746095795965583,0.43275922831065294,1.016424849163601,-0.18773649614557109,0.9,1.0,volatility_spike,波动放大,IndexRV 上升
8,1.3696955025073974,1.4260697095027295,2.0407544403046547,1.984631476138545,0.9572743822724205,1.7028717057909082,-0.33317620328351083,2.0617481841249696,-0.6356784746222401,2.185377058898818,-0.14462261859416348,1.653640416760709,0.330991059377836,1.178640169251797,-0.22136578697937648,0.9,1.0,volatility_spike,波动放大,IndexRV 上升
9,1.5872086777110215,1.6585332733240765,2.1609208469941477,2.1782797551378117,1.088908169919196,1.996087469028461,-0.4088787913174394,2.3887795659831963,-0.7302462926591198,2.361483352017697,-0.20056250502354933,1.9537344800994396,0.22454527503837207,1.345342286510255,-0.25643411659105886,0.9,1.0,volatility_spike,波动放大,IndexRV 上升
10,1.816775615189006,1.9038756156670438,2.288274415389416,2.3886072809343046,1.223736919034347,2.3074717608253654,-0.49069614563635944,2.7319813949053167,-0.8281057792382729,2.5458018379077316,-0.2575274225183155,2.27508385583505,0.11352342509925473,1.5166239638525034,-0.2928870448181564,0.9,1.0,volatility_spike,波动放大,IndexRV 上升
11,2.058923253910309,2.1623546173498696,2.4228688091934467,2.6159028777358215,1.3619029574072445,2.6372558686402288,-0.5783326147299199,3.091625388840377,-0.9292707714905073,2.738461404727622,-0.3155925955341754,2.617898507656555,-0.0019956299207333217,1.6925835880829694,-0.33068063067572484,0.9,1.0,volatility_spike,波动放大,IndexRV 上升
12,2.314149778501948,2.4342337766372117,2.56476860725737,2.8604530966817614,1.5035449179023894,2.985687469674285,-0.6715376911723374,3.4679989656295183,-1.0337651889923065,2.9395990727568106,-0.37483046549944055,2.9824067618446004,-0.12195366516283901,1.8733253041807585,-0.36978038627836907,0.9,1.0,volatility_spike,波动放大,IndexRV 上升
13,2.58292975482602,2.7197833289666504,2.714048961444754,3.122544518753379,1.6487987992307112,3.3530310847742335,-0.7701013299482136,3.8614056934309424,-1.141622364464292,3.1493602217124628,-0.4353112602677087,3.368855807235204,-0.24631128848182504,2.058959154886407,-0.41016035565569586,0.9,1.0,volatility_spike,波动放大,IndexRV 上升
14,2.865718728106156,3.0192812901845656,2.8707953172373673,3.402465850665788,1.7977989214771735,3.7395685474440716,-0.8738498193379156,4.272165755735894,-1.252884465551328,3.3678988228580637,-0.4971035056206965,3.777512210554225,-0.37504635988843704,2.249601225746374,-0.4518023042692003,0.9,1.0,volatility_spike,波动放大,IndexRV 上升
